date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:19:57	1892/1892	---M--	200	added ('OK')	application/x-font-ttf	etag:%22764-5fd102b298a40%22	https://www.tonytropeadc.com/plugins/editor/cms/assets/css/libs/flexslider/fonts/flexslider-icon.ttf	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/plugins/editor/cms/assets/css/libs/flexslider/fonts/flexslider-icon.ttf	(from https://www.tonytropeadc.com/plugins/editor/cms/assets/css/libs/flexslider/flexslider.css?v.1.178)
12:19:58	2334/2334	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2291e-5fd102b298a40%22	https://www.tonytropeadc.com/plugins/editor/cms/assets/css/libs/flexslider/fonts/flexslider-icon.svg	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/plugins/editor/cms/assets/css/libs/flexslider/fonts/flexslider-icon.svg	(from https://www.tonytropeadc.com/plugins/editor/cms/assets/css/libs/flexslider/flexslider.css?v.1.178)
12:19:58	6244/6244	---M--	200	added ('OK')	image/gif	etag:%221864-5fd0ff4eb728e%22	https://www.tonytropeadc.com/plugins/smb/cta/components/assets/css/images/loading.gif	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/plugins/smb/cta/components/assets/css/images/loading.gif	(from https://www.tonytropeadc.com/plugins/smb/cta/components/assets/css/colorbox.css?v.1.0.46)
12:19:58	503/503	---M--	200	added ('OK')	image/png	etag:%221f7-5fd0ff4eb6abe%22	https://www.tonytropeadc.com/plugins/smb/cta/components/assets/css/images/controls.png	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/plugins/smb/cta/components/assets/css/images/controls.png	(from https://www.tonytropeadc.com/plugins/smb/cta/components/assets/css/colorbox.css?v.1.0.46)
12:19:59	4196/4196	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%221064-5f45773d34ada%22	https://www.tonytropeadc.com/plugins/smb/form/components/assets/css/fonts/leads-api-customIcons.eot?p2ib61	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/plugins/smb/form/components/assets/css/fonts/leads-api-customIcons29f8.eot	(from https://www.tonytropeadc.com/plugins/smb/form/components/assets/css/form.css?v.1.1.66)
12:19:59	3976/3976	---M--	200	added ('OK')	application/x-font-ttf	etag:%22f88-5f45773d3624b%22	https://www.tonytropeadc.com/plugins/smb/form/components/assets/css/fonts/leads-api-customIcons.ttf?p2ib61	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/plugins/smb/form/components/assets/css/fonts/leads-api-customIcons29f8.ttf	(from https://www.tonytropeadc.com/plugins/smb/form/components/assets/css/form.css?v.1.1.66)
12:20:00	4052/4052	---M--	200	added ('OK')	application/x-font-woff	etag:%22fd4-5f45773d36a1b%22	https://www.tonytropeadc.com/plugins/smb/form/components/assets/css/fonts/leads-api-customIcons.woff?p2ib61	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/plugins/smb/form/components/assets/css/fonts/leads-api-customIcons29f8.woff	(from https://www.tonytropeadc.com/plugins/smb/form/components/assets/css/form.css?v.1.1.66)
12:20:00	11869/11869	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222e5d-5f45773d35693%22	https://www.tonytropeadc.com/plugins/smb/form/components/assets/css/fonts/leads-api-customIcons.svg?p2ib61	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/plugins/smb/form/components/assets/css/fonts/leads-api-customIcons29f8.svg	(from https://www.tonytropeadc.com/plugins/smb/form/components/assets/css/form.css?v.1.1.66)
12:20:01	47444/47444	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Jun%202023%2006:52:21%20GMT	https://www.tonytropeadc.com/plugins/editor/cms/assets/css/libs/videojs/font/VideoJS.eot?	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/plugins/editor/cms/assets/css/libs/videojs/font/VideoJSd41d.eot	(from https://www.tonytropeadc.com/plugins/editor/cms/assets/css/libs/videojs/video-js.min.css?v.1.178)
12:20:01	83952/83952	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22147f0-5fd0eed614df3%22	https://www.tonytropeadc.com/themes/common/fonts/custom-icons/custom-icons.eot?p11f0d	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/fonts/custom-icons/custom-icons32fb.eot	(from https://www.tonytropeadc.com/themes/common/fonts/custom-icons/custom-icons.css?v.9206f8)
12:20:02	83768/83768	---M--	200	added ('OK')	application/x-font-ttf	etag:%2214738-5fd0eed616d2d%22	https://www.tonytropeadc.com/themes/common/fonts/custom-icons/custom-icons.ttf?p11f0d	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/fonts/custom-icons/custom-icons32fb.ttf	(from https://www.tonytropeadc.com/themes/common/fonts/custom-icons/custom-icons.css?v.9206f8)
12:20:03	83844/83844	---M--	200	added ('OK')	application/x-font-woff	etag:%2214784-5fd0eed6174df%22	https://www.tonytropeadc.com/themes/common/fonts/custom-icons/custom-icons.woff?p11f0d	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/fonts/custom-icons/custom-icons32fb.woff	(from https://www.tonytropeadc.com/themes/common/fonts/custom-icons/custom-icons.css?v.9206f8)
12:20:04	345175/345175	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2254457-5fd0eed61692b%22	https://www.tonytropeadc.com/themes/common/fonts/custom-icons/custom-icons.svg?p11f0d	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/fonts/custom-icons/custom-icons32fb.svg	(from https://www.tonytropeadc.com/themes/common/fonts/custom-icons/custom-icons.css?v.9206f8)
12:20:04	148988/148988	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22245fc-5fd0eed7c6f0f%22	https://www.tonytropeadc.com/themes/common/fonts/martindale-outline-icons/martindale-outline-icons.eot?t20goj	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/fonts/martindale-outline-icons/martindale-outline-icons2a3d.eot	(from https://www.tonytropeadc.com/themes/common/fonts/martindale-outline-icons/martindale-outline-icons.css?v.9206f8)
12:20:05	148824/148824	---M--	200	added ('OK')	application/x-font-ttf	etag:%2224558-5fd0eed7c869d%22	https://www.tonytropeadc.com/themes/common/fonts/martindale-outline-icons/martindale-outline-icons.ttf?t20goj	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/fonts/martindale-outline-icons/martindale-outline-icons2a3d.ttf	(from https://www.tonytropeadc.com/themes/common/fonts/martindale-outline-icons/martindale-outline-icons.css?v.9206f8)
12:20:05	148900/148900	---M--	200	added ('OK')	application/x-font-woff	etag:%22245a4-5fd0eed7c8e69%22	https://www.tonytropeadc.com/themes/common/fonts/martindale-outline-icons/martindale-outline-icons.woff?t20goj	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/fonts/martindale-outline-icons/martindale-outline-icons2a3d.woff	(from https://www.tonytropeadc.com/themes/common/fonts/martindale-outline-icons/martindale-outline-icons.css?v.9206f8)
12:20:06	68875/68875	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2210d0b-5fd0eed678787%22	https://www.tonytropeadc.com/themes/common/fonts/font-awesome/fontawesome-webfont.eot	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/fonts/font-awesome/fontawesome-webfont.eot	(from https://www.tonytropeadc.com/themes/website/assets/css/custom-color.min.css?v.1685629128)
12:20:07	687640/687640	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22a7e18-5fd0eed7c8291%22	https://www.tonytropeadc.com/themes/common/fonts/martindale-outline-icons/martindale-outline-icons.svg?t20goj	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/fonts/martindale-outline-icons/martindale-outline-icons2a3d.svg	(from https://www.tonytropeadc.com/themes/common/fonts/martindale-outline-icons/martindale-outline-icons.css?v.9206f8)
12:20:07	68875/68875	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2210d0b-5fd0eed678787%22	https://www.tonytropeadc.com/themes/common/fonts/font-awesome/fontawesome-webfont.eot?	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/fonts/font-awesome/fontawesome-webfontd41d.eot	(from https://www.tonytropeadc.com/themes/website/assets/css/custom-color.min.css?v.1685629128)
12:20:08	81284/81284	---M--	200	added ('OK')	application/x-font-woff	etag:%2213d84-5fd0eed679eec%22	https://www.tonytropeadc.com/themes/common/fonts/font-awesome/fontawesome-webfont.woff	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/fonts/font-awesome/fontawesome-webfont.woff	(from https://www.tonytropeadc.com/themes/website/assets/css/custom-color.min.css?v.1685629128)
12:20:08	138204/138204	---M--	200	added ('OK')	application/x-font-ttf	etag:%2221bdc-5fd0eed679730%22	https://www.tonytropeadc.com/themes/common/fonts/font-awesome/fontawesome-webfont.ttf	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/fonts/font-awesome/fontawesome-webfont.ttf	(from https://www.tonytropeadc.com/themes/website/assets/css/custom-color.min.css?v.1685629128)
12:20:09	355981/355981	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2256e8d-5fd0eed67933b%22	https://www.tonytropeadc.com/themes/common/fonts/font-awesome/fontawesome-webfont.svg	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/fonts/font-awesome/fontawesome-webfont.svg	(from https://www.tonytropeadc.com/themes/website/assets/css/custom-color.min.css?v.1685629128)
12:20:09	25660/25660	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22643c-5fd0eed785c1c%22	https://www.tonytropeadc.com/themes/common/fonts/lato/lato-regular-webfont.eot	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/fonts/lato/lato-regular-webfont.eot	(from https://www.tonytropeadc.com/themes/website/assets/css/custom-color.min.css?v.1685629128)
12:20:10	25660/25660	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22643c-5fd0eed785c1c%22	https://www.tonytropeadc.com/themes/common/fonts/lato/lato-regular-webfont.eot?	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/fonts/lato/lato-regular-webfontd41d.eot	(from https://www.tonytropeadc.com/themes/website/assets/css/custom-color.min.css?v.1685629128)
12:20:10	29104/29104	---M--	200	added ('OK')	application/x-font-woff	etag:%2271b0-5fd0eed78870b%22	https://www.tonytropeadc.com/themes/common/fonts/lato/lato-regular-webfont.woff	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/fonts/lato/lato-regular-webfont.woff	(from https://www.tonytropeadc.com/themes/website/assets/css/custom-color.min.css?v.1685629128)
12:20:11	52776/52776	---M--	200	added ('OK')	application/x-font-ttf	etag:%22ce28-5fd0eed78831e%22	https://www.tonytropeadc.com/themes/common/fonts/lato/lato-regular-webfont.ttf	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/fonts/lato/lato-regular-webfont.ttf	(from https://www.tonytropeadc.com/themes/website/assets/css/custom-color.min.css?v.1685629128)
12:20:12	80972/80972	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2213c4c-5fd0eed787b62%22	https://www.tonytropeadc.com/themes/common/fonts/lato/lato-regular-webfont.svg	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/fonts/lato/lato-regular-webfont.svg	(from https://www.tonytropeadc.com/themes/website/assets/css/custom-color.min.css?v.1685629128)
12:20:12	28821/28821	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%227095-5fd0eed76fc88%22	https://www.tonytropeadc.com/themes/common/fonts/lato/lato-bold-webfont.eot	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/fonts/lato/lato-bold-webfont.eot	(from https://www.tonytropeadc.com/themes/website/assets/css/custom-color.min.css?v.1685629128)
12:20:12	28821/28821	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%227095-5fd0eed76fc88%22	https://www.tonytropeadc.com/themes/common/fonts/lato/lato-bold-webfont.eot?	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/fonts/lato/lato-bold-webfontd41d.eot	(from https://www.tonytropeadc.com/themes/website/assets/css/custom-color.min.css?v.1685629128)
12:20:13	32392/32392	---M--	200	added ('OK')	application/x-font-woff	etag:%227e88-5fd0eed770c3a%22	https://www.tonytropeadc.com/themes/common/fonts/lato/lato-bold-webfont.woff	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/fonts/lato/lato-bold-webfont.woff	(from https://www.tonytropeadc.com/themes/website/assets/css/custom-color.min.css?v.1685629128)
12:20:13	58340/58340	---M--	200	added ('OK')	application/x-font-ttf	etag:%22e3e4-5fd0eed770859%22	https://www.tonytropeadc.com/themes/common/fonts/lato/lato-bold-webfont.ttf	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/fonts/lato/lato-bold-webfont.ttf	(from https://www.tonytropeadc.com/themes/website/assets/css/custom-color.min.css?v.1685629128)
12:20:14	250936/250936	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223d438-5fd0eed770464%22	https://www.tonytropeadc.com/themes/common/fonts/lato/lato-bold-webfont.svg	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/fonts/lato/lato-bold-webfont.svg	(from https://www.tonytropeadc.com/themes/website/assets/css/custom-color.min.css?v.1685629128)
12:20:14	25625/25625	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%226419-5fd0eed76e90d%22	https://www.tonytropeadc.com/themes/common/fonts/lato/lato-black-webfont.eot	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/fonts/lato/lato-black-webfont.eot	(from https://www.tonytropeadc.com/themes/website/assets/css/custom-color.min.css?v.1685629128)
12:20:15	25625/25625	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%226419-5fd0eed76e90d%22	https://www.tonytropeadc.com/themes/common/fonts/lato/lato-black-webfont.eot?	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/fonts/lato/lato-black-webfontd41d.eot	(from https://www.tonytropeadc.com/themes/website/assets/css/custom-color.min.css?v.1685629128)
12:20:15	28876/28876	---M--	200	added ('OK')	application/x-font-woff	etag:%2270cc-5fd0eed76f89c%22	https://www.tonytropeadc.com/themes/common/fonts/lato/lato-black-webfont.woff	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/fonts/lato/lato-black-webfont.woff	(from https://www.tonytropeadc.com/themes/website/assets/css/custom-color.min.css?v.1685629128)
12:20:15	52440/52440	---M--	200	added ('OK')	application/x-font-ttf	etag:%22ccd8-5fd0eed76f4ab%22	https://www.tonytropeadc.com/themes/common/fonts/lato/lato-black-webfont.ttf	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/fonts/lato/lato-black-webfont.ttf	(from https://www.tonytropeadc.com/themes/website/assets/css/custom-color.min.css?v.1685629128)
12:20:16	82192/82192	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2214110-5fd0eed76ed05%22	https://www.tonytropeadc.com/themes/common/fonts/lato/lato-black-webfont.svg	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/fonts/lato/lato-black-webfont.svg	(from https://www.tonytropeadc.com/themes/website/assets/css/custom-color.min.css?v.1685629128)
12:20:17	35239/35239	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2289a7-5fd0eed77a499%22	https://www.tonytropeadc.com/themes/common/fonts/lato/lato-heavy-webfont.eot	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/fonts/lato/lato-heavy-webfont.eot	(from https://www.tonytropeadc.com/themes/website/assets/css/custom-color.min.css?v.1685629128)
12:20:17	35239/35239	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2289a7-5fd0eed77a499%22	https://www.tonytropeadc.com/themes/common/fonts/lato/lato-heavy-webfont.eot?	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/fonts/lato/lato-heavy-webfontd41d.eot	(from https://www.tonytropeadc.com/themes/website/assets/css/custom-color.min.css?v.1685629128)
12:20:18	38420/38420	---M--	200	added ('OK')	application/x-font-woff	etag:%229614-5fd0eed77b80b%22	https://www.tonytropeadc.com/themes/common/fonts/lato/lato-heavy-webfont.woff	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/fonts/lato/lato-heavy-webfont.woff	(from https://www.tonytropeadc.com/themes/website/assets/css/custom-color.min.css?v.1685629128)
12:20:18	76588/76588	---M--	200	added ('OK')	application/x-font-ttf	etag:%2212b2c-5fd0eed77b063%22	https://www.tonytropeadc.com/themes/common/fonts/lato/lato-heavy-webfont.ttf	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/fonts/lato/lato-heavy-webfont.ttf	(from https://www.tonytropeadc.com/themes/website/assets/css/custom-color.min.css?v.1685629128)
12:20:19	207022/207022	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22328ae-5fd0eed77ac5b%22	https://www.tonytropeadc.com/themes/common/fonts/lato/lato-heavy-webfont.svg	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/fonts/lato/lato-heavy-webfont.svg	(from https://www.tonytropeadc.com/themes/website/assets/css/custom-color.min.css?v.1685629128)
12:20:19	38136/38136	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2294f8-5fd0eed78f467%22	https://www.tonytropeadc.com/themes/common/fonts/lato/lato-semibolditalic-webfont.eot	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/fonts/lato/lato-semibolditalic-webfont.eot	(from https://www.tonytropeadc.com/themes/website/assets/css/custom-color.min.css?v.1685629128)
12:20:20	38136/38136	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2294f8-5fd0eed78f467%22	https://www.tonytropeadc.com/themes/common/fonts/lato/lato-semibolditalic-webfont.eot?	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/fonts/lato/lato-semibolditalic-webfontd41d.eot	(from https://www.tonytropeadc.com/themes/website/assets/css/custom-color.min.css?v.1685629128)
12:20:20	41240/41240	---M--	200	added ('OK')	application/x-font-woff	etag:%22a118-5fd0eed790411%22	https://www.tonytropeadc.com/themes/common/fonts/lato/lato-semibolditalic-webfont.woff	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/fonts/lato/lato-semibolditalic-webfont.woff	(from https://www.tonytropeadc.com/themes/website/assets/css/custom-color.min.css?v.1685629128)
12:20:21	82360/82360	---M--	200	added ('OK')	application/x-font-ttf	etag:%22141b8-5fd0eed790028%22	https://www.tonytropeadc.com/themes/common/fonts/lato/lato-semibolditalic-webfont.ttf	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/fonts/lato/lato-semibolditalic-webfont.ttf	(from https://www.tonytropeadc.com/themes/website/assets/css/custom-color.min.css?v.1685629128)
12:20:21	211463/211463	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2233a07-5fd0eed78fc34%22	https://www.tonytropeadc.com/themes/common/fonts/lato/lato-semibolditalic-webfont.svg	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/fonts/lato/lato-semibolditalic-webfont.svg	(from https://www.tonytropeadc.com/themes/website/assets/css/custom-color.min.css?v.1685629128)
12:20:21	24431/24431	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225f6f-5fd0eed77bc0a%22	https://www.tonytropeadc.com/themes/common/fonts/lato/lato-italic-webfont.eot	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/fonts/lato/lato-italic-webfont.eot	(from https://www.tonytropeadc.com/themes/website/assets/css/custom-color.min.css?v.1685629128)
12:20:22	24431/24431	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225f6f-5fd0eed77bc0a%22	https://www.tonytropeadc.com/themes/common/fonts/lato/lato-italic-webfont.eot?	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/fonts/lato/lato-italic-webfontd41d.eot	(from https://www.tonytropeadc.com/themes/website/assets/css/custom-color.min.css?v.1685629128)
12:20:22	27188/27188	---M--	200	added ('OK')	application/x-font-woff	etag:%226a34-5fd0eed77cbaa%22	https://www.tonytropeadc.com/themes/common/fonts/lato/lato-italic-webfont.woff	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/fonts/lato/lato-italic-webfont.woff	(from https://www.tonytropeadc.com/themes/website/assets/css/custom-color.min.css?v.1685629128)
12:20:23	45368/45368	---M--	200	added ('OK')	application/x-font-ttf	etag:%22b138-5fd0eed77c7a6%22	https://www.tonytropeadc.com/themes/common/fonts/lato/lato-italic-webfont.ttf	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/fonts/lato/lato-italic-webfont.ttf	(from https://www.tonytropeadc.com/themes/website/assets/css/custom-color.min.css?v.1685629128)
12:20:23	85974/85974	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2214fd6-5fd0eed77c3b7%22	https://www.tonytropeadc.com/themes/common/fonts/lato/lato-italic-webfont.svg	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/fonts/lato/lato-italic-webfont.svg	(from https://www.tonytropeadc.com/themes/website/assets/css/custom-color.min.css?v.1685629128)
12:20:23	24834/24834	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%226102-5fd0eed77cf9f%22	https://www.tonytropeadc.com/themes/common/fonts/lato/lato-light-webfont.eot	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/fonts/lato/lato-light-webfont.eot	(from https://www.tonytropeadc.com/themes/website/assets/css/custom-color.min.css?v.1685629128)
12:20:24	24834/24834	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%226102-5fd0eed77cf9f%22	https://www.tonytropeadc.com/themes/common/fonts/lato/lato-light-webfont.eot?	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/fonts/lato/lato-light-webfontd41d.eot	(from https://www.tonytropeadc.com/themes/website/assets/css/custom-color.min.css?v.1685629128)
12:20:24	28272/28272	---M--	200	added ('OK')	application/x-font-woff	etag:%226e70-5fd0eed77fa63%22	https://www.tonytropeadc.com/themes/common/fonts/lato/lato-light-webfont.woff	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/fonts/lato/lato-light-webfont.woff	(from https://www.tonytropeadc.com/themes/website/assets/css/custom-color.min.css?v.1685629128)
12:20:24	51940/51940	---M--	200	added ('OK')	application/x-font-ttf	etag:%22cae4-5fd0eed77f2bc%22	https://www.tonytropeadc.com/themes/common/fonts/lato/lato-light-webfont.ttf	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/fonts/lato/lato-light-webfont.ttf	(from https://www.tonytropeadc.com/themes/website/assets/css/custom-color.min.css?v.1685629128)
12:20:25	80115/80115	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22138f3-5fd0eed77eec8%22	https://www.tonytropeadc.com/themes/common/fonts/lato/lato-light-webfont.svg	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/fonts/lato/lato-light-webfont.svg	(from https://www.tonytropeadc.com/themes/website/assets/css/custom-color.min.css?v.1685629128)
12:20:26	637330/637330	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%229b992-5fd0eed78061f%22	https://www.tonytropeadc.com/themes/common/fonts/lato/lato-medium-webfont.eot	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/fonts/lato/lato-medium-webfont.eot	(from https://www.tonytropeadc.com/themes/website/assets/css/custom-color.min.css?v.1685629128)
12:20:26	637330/637330	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%229b992-5fd0eed78061f%22	https://www.tonytropeadc.com/themes/common/fonts/lato/lato-medium-webfont.eot?	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/fonts/lato/lato-medium-webfontd41d.eot	(from https://www.tonytropeadc.com/themes/website/assets/css/custom-color.min.css?v.1685629128)
12:20:28	328372/328372	---M--	200	added ('OK')	application/x-font-woff	etag:%22502b4-5fd0eed785842%22	https://www.tonytropeadc.com/themes/common/fonts/lato/lato-medium-webfont.woff	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/fonts/lato/lato-medium-webfont.woff	(from https://www.tonytropeadc.com/themes/website/assets/css/custom-color.min.css?v.1685629128)
12:20:29	637068/637068	---M--	200	added ('OK')	application/x-font-ttf	etag:%229b88c-5fd0eed785061%22	https://www.tonytropeadc.com/themes/common/fonts/lato/lato-medium-webfont.ttf	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/fonts/lato/lato-medium-webfont.ttf	(from https://www.tonytropeadc.com/themes/website/assets/css/custom-color.min.css?v.1685629128)
12:20:30	669498/669498	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22a373a-5fd0eed7892f2%22	https://www.tonytropeadc.com/themes/common/fonts/lato/lato-semibold-webfont.eot	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/fonts/lato/lato-semibold-webfont.eot	(from https://www.tonytropeadc.com/themes/website/assets/css/custom-color.min.css?v.1685629128)
12:20:31	669498/669498	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22a373a-5fd0eed7892f2%22	https://www.tonytropeadc.com/themes/common/fonts/lato/lato-semibold-webfont.eot?	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/fonts/lato/lato-semibold-webfontd41d.eot	(from https://www.tonytropeadc.com/themes/website/assets/css/custom-color.min.css?v.1685629128)
12:20:31	338476/338476	---M--	200	added ('OK')	application/x-font-woff	etag:%2252a2c-5fd0eed78e8de%22	https://www.tonytropeadc.com/themes/common/fonts/lato/lato-semibold-webfont.woff	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/fonts/lato/lato-semibold-webfont.woff	(from https://www.tonytropeadc.com/themes/website/assets/css/custom-color.min.css?v.1685629128)
12:20:33	4781377/4781377	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2248f541-5fd0eed7840ed%22	https://www.tonytropeadc.com/themes/common/fonts/lato/lato-medium-webfont.svg	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/fonts/lato/lato-medium-webfont.svg	(from https://www.tonytropeadc.com/themes/website/assets/css/custom-color.min.css?v.1685629128)
12:20:33	669228/669228	---M--	200	added ('OK')	application/x-font-ttf	etag:%22a362c-5fd0eed78e102%22	https://www.tonytropeadc.com/themes/common/fonts/lato/lato-semibold-webfont.ttf	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/fonts/lato/lato-semibold-webfont.ttf	(from https://www.tonytropeadc.com/themes/website/assets/css/custom-color.min.css?v.1685629128)
12:20:34	699274/699274	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22aab8a-5fd0eed771bbc%22	https://www.tonytropeadc.com/themes/common/fonts/lato/lato-bolditalic-webfont.eot?	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/fonts/lato/lato-bolditalic-webfontd41d.eot	(from https://www.tonytropeadc.com/themes/website/assets/css/custom-color.min.css?v.1685629128)
12:20:34	41100/41100	---M--	200	added ('OK')	application/x-font-woff	etag:%22a08c-5fd0eed779ca8%22	https://www.tonytropeadc.com/themes/common/fonts/lato/lato-bolditalic-webfont.woff	C:/Users/USER/Desktop/aa/www.tonytropeadc.com/themes/common/fonts/lato/lato-bolditalic-webfont.woff	(from https://www.tonytropeadc.com/themes/website/assets/css/custom-color.min.css?v.1685629128)
